CableID,AssetAgeYears,RatedLifespanYears,YearsRemainingWarranty,MaterialType,InstallationType,InsulationResistanceTrend,NumberOfRepairs,LastRepairAgeYears,NumberOfFailuresPast3Years,FailureRatePerYear,AvgRepairDurationHours,FailureRootCauseMajorCategory,AvgVoltageDeviationPercent,PeakLoadKW,OverloadEventCountPast3Years,SwitchingEventsPerYear,FCITriggerRatePerYear,LastFCITriggerRecencyDays,PartialDischargeSeverityScore,PDThresholdBreachesPast1Year,SensitiveCustomerCount,ConnectedLoadKW,InspectionDefectSeverityScore,TimeSinceLastInspectionDays,AvgGroundTemperatureCelsius,SoilCorrosivityIndex,FloodZoneRisk,CriticalityScore,EstimatedDowntimeCostPerFailure,TemperatureAnomaliesPast1Year,VibrationAnomaliesPast1Year,CableHealthScore
CAB04873,1,25,6,0,1,-0.04173901277971405,6,4,6,0.102,7,2,1.684,788,7,20,0.006,1,0.281,6,3,10000,1.0,1,26,0.237,1,0.61,50000,1,1,0
CAB04874,27,30,3,1,1,-0.035722303072430225,10,-3,17,0.804,11,1,8.0,766,6,19,0.173,340,0.628,5,6,5988,0.0,112,30,0.516,0,0.936,41178,4,0,2
CAB04875,28,25,0,0,1,0.02853305904681291,6,-3,15,0.0,14,1,7.612,696,10,16,0.718,1,0.263,4,6,4810,0.093,210,29,0.516,0,0.605,11860,2,0,0
CAB04876,5,30,13,1,1,0.015915368878639365,9,11,10,0.0,3,2,8.0,730,11,25,0.292,248,0.508,5,0,5757,1.0,1,18,1.0,1,0.056,29188,1,0,2
CAB04877,21,25,3,1,0,-0.07769896179649433,8,-1,5,0.038,6,1,6.933,800,6,15,0.037,178,0.419,3,3,4172,1.0,193,31,0.32,0,0.0,40305,1,1,0
CAB04878,10,30,15,0,2,-0.06545704270284254,6,7,7,0.342,13,2,6.946,617,10,8,0.166,24,0.0,2,0,3384,0.765,1,10,1.0,1,0.726,47711,0,1,2
CAB04879,21,25,4,0,2,-0.02944178020183672,10,1,17,0.687,29,2,8.0,645,9,12,0.0,1,0.0,1,6,5515,1.0,17,40,0.993,1,1.0,50000,2,0,0
CAB04880,14,30,14,1,0,-0.03677445740749961,5,5,11,0.045,3,2,6.59,800,8,12,0.0,248,0.37,3,7,5184,0.889,129,31,1.0,1,0.79,24417,4,0,0
CAB04881,30,30,0,1,0,0.046307351849759704,7,-1,6,0.0,9,2,7.779,800,9,25,0.0,19,0.274,6,2,6323,1.0,99,37,0.802,1,0.472,43240,2,1,1
CAB04882,16,20,4,0,0,-0.03324852465462264,0,5,11,0.138,6,1,6.944,361,13,12,0.462,34,0.0,5,0,7779,1.0,27,10,0.911,0,0.499,50000,0,0,0
CAB04883,16,20,4,0,2,-0.04371447779989866,9,7,20,0.076,1,1,6.905,800,9,17,0.222,1,0.388,4,0,6129,1.0,73,40,0.858,0,0.699,50000,0,0,1
CAB04884,5,25,5,1,1,0.0339314730369078,9,-1,7,0.62,7,1,6.79,800,6,7,0.683,1,0.346,4,7,2534,0.518,115,32,1.0,1,0.952,50000,2,0,1
CAB04885,16,25,9,0,1,0.016057142976740917,8,3,9,0.526,17,1,1.867,556,9,18,0.269,114,0.0,6,0,1687,1.0,1,33,0.163,1,0.552,50000,0,0,1
CAB04886,26,30,4,0,2,0.01969236947348801,4,3,18,0.0,9,1,4.351,800,10,5,0.0,78,0.597,6,3,3638,0.0,5,39,1.0,0,0.645,41672,3,0,2
CAB04887,12,30,10,1,1,0.013537292489563788,11,-3,6,0.384,24,1,1.808,714,10,20,0.143,1,0.432,3,10,3643,0.981,1,39,1.0,1,0.869,50000,0,0,2
CAB04888,10,30,5,1,0,0.004424780985406693,6,-5,0,0.26,7,1,2.316,714,8,13,0.0,1,0.0,2,3,5151,0.467,1,30,0.618,1,0.901,6019,0,1,1
CAB04889,23,30,6,1,0,-0.04414719444553823,12,-3,8,0.696,7,1,3.741,789,4,23,0.22,1,0.191,5,1,2368,0.441,1,20,0.801,0,0.428,39569,0,0,1
CAB04890,6,30,7,0,1,-0.034052770764016124,10,-4,3,0.613,13,0,4.231,800,12,15,0.176,264,0.195,2,0,5289,1.0,226,32,1.0,0,0.398,10648,4,0,2
CAB04891,17,30,13,1,1,-0.007035686530189721,8,1,15,0.184,11,1,4.894,800,11,25,0.698,10,0.628,6,6,1735,1.0,207,40,0.733,0,0.915,44212,2,0,0
CAB04892,15,30,14,0,0,0.011308697405331743,8,5,7,0.768,1,1,7.494,800,9,23,0.204,14,0.324,6,6,1767,0.5,1,23,1.0,1,1.0,50000,3,0,2
CAB04893,19,25,6,1,1,-0.03975931725826816,5,-3,5,0.0,10,1,8.0,800,10,18,0.406,110,0.0,5,7,1270,0.82,1,38,0.792,1,0.597,40935,1,1,2
CAB04894,16,20,4,0,2,-0.007446430712132291,10,2,17,0.209,13,1,7.356,429,13,14,0.0,193,0.0,4,2,1000,1.0,1,39,0.806,0,1.0,23548,3,1,2
CAB04895,22,25,0,0,1,-0.042445119573755935,4,5,0,0.011,3,2,8.0,800,0,5,0.905,41,0.0,6,6,2717,0.0,95,32,1.0,0,0.41,50000,4,0,2
CAB04896,8,30,8,1,1,-0.06286732640669547,11,3,16,0.0,3,2,5.46,800,5,12,0.975,262,0.248,2,3,1000,1.0,82,17,1.0,0,0.956,50000,2,0,2
CAB04897,16,25,9,1,0,-0.068004306494411,7,-3,8,0.0,3,2,8.0,800,4,25,0.586,159,0.0,4,1,3327,0.95,34,37,0.811,1,0.451,50000,2,0,1
CAB04898,21,25,4,0,0,-0.034513713135002164,8,-6,15,0.824,0,1,6.503,800,10,19,0.004,1,0.0,5,0,7761,0.742,1,10,1.0,0,0.763,38622,0,0,2
CAB04899,17,30,13,0,0,0.05556385756075198,8,-7,1,0.066,19,1,4.003,348,0,9,0.0,1,0.0,2,0,2090,0.768,1,26,0.238,1,0.242,18366,4,0,2
CAB04900,13,30,8,1,2,-0.04380963210169968,8,5,20,0.56,11,1,8.0,800,5,22,0.415,210,0.451,1,0,3324,0.0,365,10,1.0,0,0.729,43563,4,0,0
CAB04901,16,25,9,0,2,-0.03026875206517122,8,-3,10,0.374,7,1,6.588,800,5,10,0.0,1,0.259,3,7,2407,0.749,1,33,1.0,1,0.926,44365,0,0,0
CAB04902,17,30,4,0,1,-0.03027657993145061,8,3,8,0.69,5,2,8.0,713,4,17,0.0,220,0.233,4,6,3133,0.866,89,35,0.253,1,0.993,38662,2,0,2
CAB04903,24,25,1,0,0,0.030833885880101063,8,-5,10,0.52,3,1,7.793,728,5,13,0.746,276,0.0,4,6,4200,0.93,42,25,0.849,0,0.85,48921,2,0,1
CAB04904,21,30,9,1,1,-0.0115041005816961,2,-3,0,0.069,4,1,3.677,800,6,8,0.4,18,0.158,4,0,5932,0.621,1,10,1.0,0,0.831,50000,0,0,0
CAB04905,1,25,13,1,1,-0.05383621747312488,5,5,10,0.0,18,0,6.125,800,9,14,0.165,1,0.0,3,3,2550,0.756,1,27,1.0,0,0.0,15962,5,1,2
CAB04906,18,25,2,0,0,-0.02717747395078983,8,-5,9,0.0,5,2,7.775,572,7,20,0.617,1,0.038,0,1,4692,0.667,176,27,1.0,0,0.187,4921,3,0,2
CAB04907,3,25,8,1,1,-0.09372990352373119,9,6,14,0.672,5,1,4.836,393,1,12,0.039,1,0.395,3,5,8503,0.0,1,10,0.332,1,0.654,50000,0,0,2
CAB04908,28,25,0,1,0,0.01315857142072364,6,2,7,0.287,1,2,8.0,800,12,8,0.232,365,0.0,5,3,1207,0.91,49,22,1.0,1,0.67,19871,2,1,2
CAB04909,17,20,3,0,1,-0.07488129766656082,7,-5,6,0.59,5,2,8.0,566,10,15,0.518,132,0.0,4,0,1965,0.833,66,29,0.933,1,0.947,32425,3,0,2
CAB04910,3,25,2,1,0,-0.0016265254690231087,10,-3,12,0.222,10,2,3.374,765,9,11,0.0,1,0.012,5,0,3671,1.0,36,16,0.539,0,0.636,48608,0,1,2
CAB04911,30,30,0,0,0,0.02542570702151106,1,5,17,0.418,4,0,3.664,800,13,21,0.167,1,1.0,4,0,3690,0.455,1,27,0.836,0,1.0,50000,0,1,1
CAB04912,7,30,13,0,0,0.04055802831554349,13,-1,5,0.079,4,2,6.963,633,11,25,0.121,133,0.257,5,1,4972,0.357,121,39,0.888,1,0.748,28052,2,0,2
CAB04913,11,30,12,0,1,-0.06703914864892896,7,5,10,0.278,6,2,7.267,296,5,23,0.0,43,0.0,6,5,7780,0.808,1,28,1.0,0,0.802,48224,2,0,1
CAB04914,12,30,5,0,0,0.02743086831716102,5,10,16,0.382,4,0,4.103,800,11,5,0.066,1,1.0,6,0,4867,0.182,5,25,0.813,0,1.0,50000,2,0,1
CAB04915,7,25,15,0,0,-0.07450612047467856,5,6,5,0.0,3,0,6.719,800,8,25,0.277,243,0.0,2,0,8062,1.0,1,32,0.541,0,0.581,25165,0,0,0
CAB04916,30,30,0,1,1,-0.03301562324920629,13,3,6,0.0,6,1,8.0,800,5,25,0.0,1,0.46,4,1,1000,0.71,65,28,0.983,0,0.403,50000,0,0,2
CAB04917,30,30,0,0,0,-0.030575468203101225,6,1,8,0.0,3,2,5.88,800,5,25,0.334,1,0.651,6,0,4770,1.0,114,31,0.573,0,0.52,19975,0,0,1
CAB04918,17,30,4,1,0,-0.04093437655606972,12,-3,6,0.046,5,1,6.65,800,10,21,0.0,248,0.147,5,10,5119,1.0,292,38,0.428,0,0.776,50000,1,1,2
CAB04919,6,25,7,1,1,-0.007215175402266384,7,4,15,0.389,0,0,7.523,722,8,11,0.321,1,0.0,5,3,1000,0.053,186,10,0.536,1,0.901,50000,3,1,0
CAB04920,28,25,0,0,1,0.00565511229990694,10,2,8,0.0,7,1,8.0,800,10,15,0.167,233,0.357,5,4,5817,0.673,42,26,1.0,0,1.0,32552,3,1,2
CAB04921,13,30,3,0,0,-0.029874864578122586,9,-2,16,0.313,3,1,4.671,800,8,22,0.0,74,0.885,5,4,6152,0.471,243,29,0.301,0,0.0,11088,2,1,0
CAB04922,15,30,14,0,2,-0.061190595371172926,7,6,11,0.0,8,1,6.679,800,6,5,0.395,1,0.0,6,3,4260,0.863,10,35,1.0,1,1.0,50000,4,0,2
CAB04923,14,25,5,1,0,-0.030908267936158723,7,3,14,0.879,0,0,7.014,800,9,6,0.094,1,0.542,1,2,7186,0.022,101,12,1.0,1,0.897,32063,5,1,0
CAB04924,22,30,6,0,2,-0.0434695239480961,12,6,11,0.537,5,1,2.865,722,3,19,0.023,95,0.559,0,1,2551,1.0,192,17,0.531,0,0.0,11661,1,0,0
CAB04925,30,30,0,0,1,0.009198673575485043,8,5,14,0.0,12,1,6.266,559,11,17,0.0,147,0.694,3,0,2497,0.966,1,33,0.749,1,1.0,19303,1,1,2
CAB04926,16,30,4,1,0,3.662175882717528e-05,9,4,12,0.503,0,1,4.941,800,12,24,0.0,212,0.674,5,8,2775,0.904,53,21,1.0,0,0.959,18738,2,0,2
CAB04927,12,25,13,0,0,-0.03955250874044976,8,2,10,0.125,10,1,5.086,800,10,19,0.0,64,0.766,5,0,1000,1.0,153,36,0.806,1,0.522,50000,0,1,0
CAB04928,28,30,0,0,2,0.012200392947571446,8,5,10,0.468,5,0,8.0,384,5,19,0.0,347,0.442,4,5,2029,0.049,1,33,0.948,1,1.0,48847,0,0,2
CAB04929,1,25,4,0,1,0.010153067635646839,8,3,14,1.0,11,1,8.0,672,11,15,0.308,80,0.473,2,8,1000,0.55,302,23,1.0,1,0.883,41354,3,1,0
CAB04930,5,25,0,1,1,-0.05388364193586573,7,5,6,0.378,17,1,6.768,800,8,9,0.0,97,0.199,4,1,1000,0.69,287,16,1.0,1,0.019,50000,0,0,1
CAB04931,25,30,5,1,1,-0.04871212754368366,6,2,9,0.0,8,1,6.438,800,4,24,0.134,208,0.481,5,0,2566,0.767,211,40,0.967,1,0.157,28465,0,1,1
CAB04932,26,25,0,0,1,-0.02982165555243263,7,-3,14,0.037,2,2,8.0,621,7,21,0.0,1,0.162,5,0,1000,0.284,92,40,0.564,0,0.023,39668,0,1,0
CAB04933,11,30,4,0,1,0.032106092416243945,10,2,17,0.464,6,1,7.145,624,8,19,0.266,1,0.336,3,4,1000,0.501,1,28,0.513,1,0.039,50000,2,1,0
CAB04934,14,30,0,1,1,-0.0912022109966901,9,9,1,0.0,6,1,7.302,665,3,14,0.227,79,0.385,3,0,10000,0.818,64,10,0.785,1,0.023,24196,3,0,2
CAB04935,21,30,9,1,2,-0.007694548921058378,2,-3,7,0.304,15,1,8.0,354,10,12,0.0,64,0.0,6,5,4447,0.933,17,31,0.676,0,0.0,50000,1,0,2
CAB04936,23,25,2,1,0,-0.05980445068825367,10,-1,5,0.075,9,0,8.0,700,2,13,0.609,365,0.47,4,9,4586,0.614,174,37,1.0,1,0.31,50000,0,1,2
CAB04937,14,25,11,1,1,-0.06337402726071176,11,3,5,0.402,7,2,8.0,800,7,15,1.0,1,0.0,4,0,1000,1.0,1,34,1.0,0,0.196,50000,3,0,2
CAB04938,1,20,2,1,1,-0.02847553755094811,5,-5,14,0.239,5,2,1.992,800,4,20,0.111,1,0.829,2,1,10000,0.79,1,12,0.489,0,1.0,30871,3,0,2
CAB04939,1,25,15,0,2,-0.054128932666404436,10,3,20,0.362,15,2,8.0,498,13,23,0.282,1,0.0,2,4,3215,1.0,214,37,1.0,1,0.2,50000,5,0,2
CAB04940,27,30,2,1,0,-0.05725705179564342,13,2,4,0.636,18,1,8.0,302,4,18,0.397,274,0.0,4,5,6317,1.0,51,35,0.617,0,1.0,41832,3,0,2
CAB04941,1,20,6,0,1,-0.04449258145799837,4,-2,8,0.267,12,2,5.6,800,5,8,0.0,189,0.015,4,4,7174,0.62,162,10,1.0,1,0.0,50000,0,0,0
CAB04942,9,25,5,0,0,0.018811458605787732,4,-6,3,0.024,6,2,6.1,783,10,17,0.077,1,0.0,1,0,6593,0.9,129,34,0.825,0,0.0,24574,2,1,2
CAB04943,21,30,9,1,0,0.03446515348376758,13,-3,3,0.326,0,2,8.0,800,3,18,0.175,16,0.072,3,0,10000,1.0,120,31,0.612,1,0.498,27977,2,0,0
CAB04944,6,30,15,1,1,-0.03340417064773916,8,-3,19,0.339,10,2,5.788,800,9,13,0.0,128,0.0,6,8,2058,0.307,1,25,1.0,0,0.964,8087,3,1,1
CAB04945,2,30,9,1,0,-0.0270941876899046,6,6,5,0.689,12,1,2.205,800,4,5,0.0,246,0.259,5,10,2330,0.716,66,32,0.821,1,0.78,42189,2,0,0
CAB04946,28,25,0,1,2,0.009126691513454532,6,3,14,0.596,12,2,6.853,747,8,12,0.0,1,0.03,1,6,1000,0.275,41,28,0.0,0,1.0,15898,4,0,2
CAB04947,20,30,10,0,0,-0.06185937350754365,11,6,7,0.262,23,2,6.107,777,6,25,0.177,212,0.265,1,7,3818,0.083,245,25,0.874,0,0.055,31465,0,0,0
CAB04948,1,30,8,1,0,-0.05137023174736095,5,1,12,0.704,8,1,8.0,800,6,14,0.0,1,0.0,3,10,3557,1.0,1,26,1.0,1,1.0,50000,6,0,0
CAB04949,27,30,0,0,1,-0.056037326814362666,8,3,16,0.404,19,1,1.029,800,7,24,0.32,1,0.071,3,3,3716,1.0,45,24,0.838,1,0.135,50000,0,1,0
CAB04950,14,30,10,0,0,-0.027168597252754056,0,8,5,0.052,3,1,2.962,800,5,7,0.0,1,0.259,5,2,9440,0.818,1,10,0.472,0,0.573,39718,0,0,1
CAB04951,8,25,7,0,0,-0.03819666666161409,7,-6,4,0.0,7,1,2.772,661,8,11,0.287,62,0.0,2,7,1464,0.597,25,16,0.478,1,0.895,34829,1,0,1
CAB04952,14,30,0,0,0,-0.07660359452623154,11,-2,12,0.051,17,1,2.406,775,0,14,0.124,94,0.083,5,5,7962,0.764,164,35,0.349,0,0.527,50000,2,0,1
CAB04953,1,30,10,1,1,-0.015547550323910435,9,5,4,0.301,4,1,5.702,788,5,6,0.64,1,0.535,4,2,6679,0.992,111,10,0.859,0,0.847,50000,1,0,0
CAB04954,11,30,11,0,1,0.05997073128114176,8,3,10,0.267,5,1,5.847,800,7,12,0.216,42,0.749,5,0,1416,0.689,1,36,0.824,0,0.925,16429,5,0,2
CAB04955,7,25,12,0,1,-0.040600844859880345,12,-2,11,0.005,18,2,7.693,800,3,25,0.587,1,0.0,5,2,5673,1.0,1,33,0.53,1,0.061,34333,1,1,0
CAB04956,16,30,10,1,1,-0.0714467424942292,1,-3,5,0.284,14,1,8.0,338,3,11,0.295,275,0.0,0,1,4224,0.0,160,37,1.0,0,0.743,37630,2,0,2
CAB04957,14,20,4,0,1,-0.057546291934315486,10,3,0,0.0,6,1,7.557,800,11,18,0.271,286,0.589,4,5,5659,0.982,241,10,1.0,0,0.705,22357,1,1,0
CAB04958,11,25,4,0,1,-0.0215016409596479,11,-6,13,0.33,8,0,5.577,452,4,14,0.0,1,0.612,5,6,1000,0.611,1,40,0.9,1,1.0,29730,2,0,2
CAB04959,22,30,8,1,1,0.04179825686274519,10,5,5,0.173,12,1,6.346,800,6,16,0.699,174,0.28,4,9,5885,0.526,221,30,0.789,0,0.756,50000,1,1,2
CAB04960,30,25,0,0,0,0.04542596266595014,3,-5,9,0.357,14,2,6.852,791,4,14,0.0,206,0.365,2,5,2288,0.562,53,29,0.527,1,0.145,31543,0,0,0
CAB04961,11,25,12,0,2,-0.008270379846944412,3,8,15,0.226,-1,2,8.0,747,10,12,0.14,365,0.014,0,0,2426,0.125,132,34,0.697,1,0.0,48731,5,0,0
CAB04962,9,25,14,1,0,-0.0251585815401067,3,-1,13,0.344,1,2,5.948,800,12,10,0.236,1,0.196,3,8,3123,0.662,1,33,1.0,1,1.0,48658,5,1,0
CAB04963,10,20,10,0,0,-0.045876431821450535,9,3,6,0.002,4,2,6.407,412,10,20,0.224,149,0.508,3,0,8770,1.0,284,23,1.0,1,0.585,43330,2,1,2
CAB04964,5,30,12,0,0,-0.0541703023641126,1,0,17,0.964,11,1,3.937,800,11,7,0.147,1,0.0,4,1,2800,0.804,1,26,1.0,1,0.665,50000,0,0,1
CAB04965,17,25,7,0,1,-0.04386855214420948,6,-4,14,0.203,14,1,3.476,800,10,21,0.0,1,0.0,3,3,9109,0.49,1,15,0.747,1,0.834,3620,2,1,0
CAB04966,4,25,10,1,0,-0.0366393037759232,3,7,10,0.0,1,2,3.758,800,9,24,0.0,59,0.938,1,0,8502,0.621,1,11,1.0,0,0.989,31753,1,0,1
CAB04967,8,30,13,0,2,0.014793088872397716,3,1,15,0.199,22,2,5.755,800,11,25,0.0,88,0.0,6,8,9302,1.0,1,25,1.0,1,1.0,46894,2,1,2
CAB04968,11,25,14,0,2,-0.03997003011625287,9,5,3,0.0,3,1,4.427,411,10,18,0.289,1,0.0,5,0,1000,1.0,95,35,1.0,1,0.0,50000,0,0,2
CAB04969,18,30,1,0,1,0.043411289197108086,3,4,0,0.0,7,1,5.904,800,10,11,0.009,1,0.066,7,8,2571,0.571,1,35,1.0,0,0.602,24545,2,0,1
CAB04970,2,25,4,0,1,-0.021389444570798118,9,-1,12,0.0,4,0,4.217,800,5,25,0.0,88,0.582,5,3,2305,0.311,290,29,0.5,1,0.149,8621,0,0,2
CAB04971,30,25,0,0,0,-0.036012701562638125,10,-6,14,0.572,5,2,2.656,800,2,23,0.201,1,0.148,3,6,6038,0.735,79,32,0.465,0,0.827,19668,1,0,0
CAB04972,5,30,0,1,1,-0.00885852214815893,9,2,15,0.303,4,1,8.0,800,1,21,0.094,117,0.46,5,4,6638,1.0,193,23,0.712,1,0.898,50000,2,0,2
CAB04973,21,30,9,1,2,-0.06736713140957791,9,5,5,0.247,11,1,1.827,800,11,5,0.231,1,0.143,1,1,4924,0.785,11,20,1.0,0,0.518,46598,2,1,2
CAB04974,19,25,6,0,2,-0.04454717187185528,8,-4,20,0.314,12,1,7.754,800,5,6,0.956,1,0.0,6,4,3416,1.0,1,10,0.916,0,0.748,50000,5,0,0
CAB04975,1,30,13,0,2,0.0027934733657364007,11,-5,9,0.016,5,2,8.0,589,11,9,0.506,240,0.287,4,2,5024,0.263,261,26,1.0,0,0.632,19334,5,0,2
CAB04976,15,30,10,0,1,-0.07925175881065659,6,8,6,0.365,13,1,7.599,800,13,24,0.0,1,0.048,5,0,2036,0.992,1,28,0.993,0,0.075,50000,0,1,2
CAB04977,13,25,11,0,1,-0.04908325730021333,8,2,10,0.389,12,1,1.654,800,2,16,0.047,60,0.0,6,8,8907,0.437,1,20,0.859,0,0.948,16604,1,0,1
CAB04978,19,25,6,0,2,-0.028104161574768305,10,4,20,0.579,6,1,8.0,800,11,15,0.578,124,0.0,6,3,1000,0.584,266,19,1.0,1,0.965,50000,6,0,0
CAB04979,28,30,2,1,1,-0.042233859916288474,9,5,16,0.128,3,2,6.857,143,10,25,0.188,84,0.151,3,0,5395,0.466,123,25,0.705,0,0.857,34862,1,0,0
CAB04980,9,25,4,1,0,-0.07960004689815023,2,3,12,0.649,23,1,5.034,428,6,12,0.034,204,0.407,3,3,2270,0.963,100,26,0.947,1,0.866,50000,0,1,2
CAB04981,13,25,12,1,2,-0.04181575656676688,7,-5,3,0.0,0,2,7.863,800,7,20,0.0,43,0.0,6,6,5386,1.0,31,28,1.0,1,0.991,50000,0,0,1
CAB04982,16,25,9,0,0,0.030351827473714527,5,2,18,0.0,8,1,6.665,431,7,21,0.368,1,0.073,5,3,6055,0.598,1,10,0.361,1,1.0,40543,0,0,2
CAB04983,1,25,11,1,0,0.05044404014223204,8,-6,4,0.316,7,1,3.941,800,2,5,0.039,171,0.247,4,4,5444,1.0,11,25,1.0,0,0.502,30399,1,0,1
CAB04984,21,30,9,0,2,-0.045344519034558495,9,2,11,0.155,6,1,5.616,121,7,7,0.0,365,0.044,1,0,2665,1.0,1,40,0.061,1,0.466,49416,0,0,0
CAB04985,20,30,5,1,0,0.011768046325498441,11,-1,8,0.371,14,0,2.767,800,6,13,0.044,186,0.0,2,5,1000,0.428,91,28,0.276,0,0.376,34654,3,1,2
CAB04986,9,30,10,0,2,-0.027230321641149087,5,-4,5,0.143,12,1,5.89,798,3,8,0.0,170,0.0,2,1,6781,0.0,1,40,1.0,0,0.886,38141,4,0,0
CAB04987,16,30,13,0,1,0.04202932866768867,12,-3,1,0.122,3,0,6.921,387,8,18,0.0,365,0.603,6,8,1000,0.597,33,31,0.766,0,0.626,22099,0,0,2
CAB04988,3,25,1,0,1,-0.0714983535903635,4,10,7,0.416,4,0,7.81,800,8,16,0.0,143,0.676,1,0,7179,1.0,106,35,1.0,0,0.75,46937,1,1,0
CAB04989,25,25,0,1,0,-0.05687547609051563,7,1,1,0.0,14,1,8.0,590,3,23,0.0,331,0.231,4,5,4504,0.886,58,36,0.916,1,0.014,44508,0,0,0
CAB04990,22,25,3,1,0,-0.0263440158066715,6,-2,9,0.562,6,1,8.0,800,9,11,0.088,1,0.12,5,7,5577,0.202,1,22,0.818,1,1.0,45601,2,0,0
CAB04991,7,25,11,0,0,-0.04708771418674103,5,9,5,0.186,1,1,6.285,800,7,25,0.217,177,0.0,6,4,10000,1.0,38,21,0.558,1,0.0,39320,1,1,0
CAB04992,23,20,0,1,0,-0.04245390673737348,2,-3,5,0.07,4,1,3.646,800,5,5,0.592,29,0.0,1,3,1315,0.128,77,20,0.739,0,0.97,18666,3,1,0
CAB04993,12,25,13,1,0,-0.03429351282634305,9,2,8,1.0,26,2,8.0,800,11,6,0.0,1,0.435,2,6,3121,0.776,26,39,1.0,1,0.708,13939,0,1,2
CAB04994,20,30,10,0,2,0.013610249233477357,9,-5,6,0.048,8,0,8.0,800,12,12,1.0,1,0.0,3,0,3745,1.0,1,29,1.0,1,0.724,39969,4,0,0
CAB04995,20,30,5,1,1,-0.022762717252104506,5,7,16,0.041,6,2,6.737,800,8,18,0.0,165,0.167,4,5,1000,1.0,1,40,0.818,1,0.855,50000,0,0,2
CAB04996,1,30,10,0,0,-0.032963910727363856,9,-5,0,0.628,12,2,3.597,800,10,21,0.775,1,0.046,4,1,6097,0.906,1,26,0.955,1,0.4,26213,3,0,2
CAB04997,1,25,9,1,1,-0.06285183215585528,13,-1,7,0.163,5,2,5.75,562,4,10,0.039,1,0.054,1,1,3138,1.0,95,32,0.83,0,0.904,22951,2,0,1
CAB04998,9,30,10,0,0,0.047509435439315684,5,1,17,0.0,2,2,5.844,613,8,23,0.16,1,0.583,4,2,8099,0.893,299,10,0.716,1,0.77,45573,3,0,1
CAB04999,6,30,7,0,2,-0.01299295573670734,5,-3,9,0.425,9,1,4.098,754,2,22,0.223,98,0.168,3,4,7586,1.0,153,39,0.525,0,0.0,28929,0,0,0
CAB05000,30,30,0,1,0,-0.05874735858236903,9,7,9,0.838,15,0,2.767,745,8,15,0.0,1,0.4,6,1,1000,0.417,41,36,0.431,1,0.527,43079,2,0,2
CAB05001,18,25,6,0,0,0.05742095745849918,10,6,13,0.121,1,2,3.258,633,9,25,0.191,76,0.616,4,1,3703,0.981,60,40,0.6,1,0.752,33307,1,0,2
CAB05002,4,30,6,0,0,0.011909600819348557,6,-5,10,0.0,5,1,5.199,110,8,13,0.37,1,0.164,5,4,6734,0.497,1,28,0.457,0,0.499,29490,0,0,2
CAB05003,14,30,5,1,2,-0.059146563774328864,3,-5,4,0.236,18,1,3.285,795,9,5,0.38,1,0.008,5,4,2341,0.32,13,33,1.0,0,0.939,35676,6,0,2
CAB05004,1,25,2,0,2,-0.05716197583645835,9,-5,13,0.424,20,2,6.016,722,8,25,0.69,1,0.0,2,7,5017,0.611,1,10,0.445,1,0.053,44177,1,1,2
CAB05005,24,30,6,0,1,-0.02089056535758197,12,-7,11,0.566,10,1,3.203,800,4,24,0.087,1,0.0,6,4,2092,1.0,1,22,1.0,1,1.0,50000,5,0,2
CAB05006,5,30,12,1,1,0.023842649163329708,12,5,13,0.461,11,2,2.104,732,9,24,0.0,1,0.0,5,2,4775,0.427,47,10,0.457,0,0.718,13157,2,0,2
CAB05007,21,30,9,0,1,-0.03957085050555538,12,3,12,0.088,5,0,1.363,800,9,25,0.416,36,0.396,6,1,5314,1.0,1,19,0.918,0,0.899,50000,1,0,1
CAB05008,12,30,7,1,1,-0.0581059603908583,7,3,8,0.677,5,0,4.659,539,4,11,0.0,93,0.734,2,6,3514,0.285,79,10,0.532,0,0.958,45612,4,1,0
CAB05009,13,25,6,1,2,-0.011132966388501263,8,7,14,0.211,1,1,8.0,800,12,19,0.584,72,0.624,2,8,5652,0.876,246,29,0.91,1,0.95,46368,1,0,2
CAB05010,1,25,10,1,1,-0.04054273324577001,4,6,7,0.304,6,1,6.327,800,1,13,0.0,255,0.5,3,2,2967,0.0,172,33,1.0,1,0.437,34595,0,0,0
CAB05011,3,30,2,1,1,-0.06628566695584202,12,0,12,0.777,5,1,5.299,800,4,24,0.166,115,0.543,5,2,1000,0.226,175,23,0.612,0,0.031,34028,3,0,2
CAB05012,12,25,5,0,2,0.03462822016942563,4,-2,8,0.46,2,2,6.828,543,12,12,0.0,1,0.245,4,1,9476,0.926,221,24,1.0,0,0.13,42327,1,0,1
CAB05013,17,25,6,0,0,-0.031567822927534565,9,5,16,0.745,5,1,8.0,289,12,14,0.0,270,0.367,5,2,3854,0.081,1,28,0.999,1,1.0,50000,3,0,2
CAB05014,23,30,7,0,0,0.0330371542767606,5,-2,8,0.078,3,2,6.136,450,6,14,0.249,46,0.314,4,0,9035,0.277,147,28,1.0,0,0.808,38580,2,1,2
CAB05015,23,30,7,1,1,-0.007018838672516625,5,6,6,0.154,7,1,7.947,738,8,8,0.261,184,0.0,3,1,3863,1.0,16,35,1.0,0,0.025,33457,1,1,1
CAB05016,20,25,3,1,0,-0.05725300036321859,5,3,1,0.205,15,1,5.841,800,3,5,0.614,1,0.0,4,4,5866,0.934,1,33,1.0,1,0.68,50000,1,0,1
